qed,mw,logp,hbd,hba,sa,lipinski_viol,lipinski_pass,smiles
0.5853070421800828,314.345,1.5099699999999998,5,5,3.4331718379760314,0,1,N=c1nc(O)c2c([nH]1)NC[C@H](CCc1ccc(C(=O)O)cc1)C2
0.573739200157705,316.317,1.0986699999999998,5,6,3.5698120746624227,0,1,N=c1nc(O)c2c([nH]1)NC[C@H](CCc1ccc(C(=O)O)cc1)O2
0.628041535462618,211.22099999999998,-0.26193000000000033,3,6,4.185205405558615,0,1,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(O)n1
0.5534540337585144,325.33200000000005,0.7491699999999996,4,7,2.9723976719578715,0,1,CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)O)cc1
0.36936949458440926,337.221,-1.6172999999999997,5,7,4.403934497479915,0,1,O=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)CC=C1
0.3830945504016462,337.221,-1.2697,5,7,4.3711073788358465,0,1,O=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)C=CC1
0.5053829464594332,343.343,0.6826699999999997,5,6,3.728277603799297,0,1,N=c1nc(O)c2c([nH]1)NC[C@H](CCc1ccc(C(=O)O)cc1)N2C=O
0.12453717704351078,340.28800000000007,-0.012600000000000056,5,8,4.357727703225185,0,1,O=[N+]([O-])c1cc(O)c(O)c(C(O)=NC/C=C/[C@H]2OC[C@H](O)[C@@H]2O)c1
0.15563934092614454,342.27900000000005,0.9645999999999997,4,7,4.493788531627553,0,1,O=[N+]([O-])c1cc(O)c(O)c(C(O)=NC/C=C/[C@H]2OC[C@H](F)[C@@H]2O)c1
0.4221846830961778,344.331,0.16196999999999878,6,7,3.740693647755341,1,0,N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)O)cc1)N2C=O
0.3816814524601268,362.3190000000001,-0.07528000000000029,6,7,4.158132617686044,1,0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C[C@H](C)[C@@H](O)[C@H]2O)c1O
0.48683271546331225,432.49200000000013,2.680200000000001,4,5,3.6641794680558686,0,1,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)NCC2
0.4467631649932286,374.3300000000002,1.43792,5,6,3.5882159599061296,0,1,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CCCC[C@H]2C(=O)O)c1O
0.44737244437066326,332.24900000000014,0.4117199999999996,5,6,3.0891512086456423,0,1,Cc1ncc(COP(=O)(O)O)c(CNC2(C(=O)O)CC2)c1O
0.39360272730838136,470.58800000000025,1.5682000000000003,2,7,4.3942804140593745,0,1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)O[C@H]1CO[C@H]2OCC[C@H]21)S(C)(=O)=O
0.48070303719801505,413.48900000000003,4.547500000000004,3,4,3.2064384021090673,0,1,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
0.6776125789179284,259.309,2.2480400000000005,1,5,1.986873499737536,0,1,CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C
0.48307055457019416,358.33100000000013,1.4692199999999997,5,6,4.1369876773888405,0,1,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H](C)[C@@H](O)CC2)c1O
0.4811499054235844,346.3200000000001,0.9539199999999999,5,6,3.9793647733733453,0,1,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C[C@H](C)[C@@H](O)C2)c1O
0.46070401223785323,375.31800000000015,1.14042,5,6,4.009463673825222,0,1,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C[C@H](C)CN2C(=O)O)c1O
0.29608174459996384,384.24500000000006,1.7757000000000005,4,6,4.060834015694621,0,1,CC(C)C[C@H](N=C(O)[C@H](Cc1ccccc1)N=C(O)c1cnccn1)B(O)O
0.3699235875331047,378.3850000000001,-0.22526000000000035,7,10,4.280392377649342,1,0,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)c1nc(O)nc(O)c1N2
0.6338117168058955,380.422,1.5020999999999998,3,5,2.6425780548885154,0,1,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CCC(=O)O)C(=O)O)cccc12
0.5204018185871562,406.5480000000002,3.999400000000003,2,4,2.1938229292780473,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCC(=O)O)cccc12
0.4503642996016825,384.4360000000001,2.8483,3,5,3.693094370724207,0,1,CC(C)C[C@H](N=C(O)[C@H](Cc1ccccc1)N=C(O)c1cnccn1)C(=O)O
0.469430245014011,420.5750000000002,4.3895000000000035,2,4,2.2165623574186615,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCCC(=O)O)cccc12
0.3012392834800965,383.25700000000006,2.380700000000001,4,5,3.8965280985348585,0,1,CC(C)C[C@H](N=C(O)[C@H](Cc1ccccc1)N=C(O)c1ccncc1)B(O)O
0.4030389695145608,392.41200000000015,-0.20096000000000036,6,10,4.252325071116765,1,0,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)c1nc(O)nc(O)c1N2C
0.15621232787581651,421.56300000000016,4.260500000000003,3,5,2.5756888531451576,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCC(O)=NO)cccc12
0.44212161871769584,289.37500000000006,3.617200000000003,3,3,4.614530204028476,0,1,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](N=C(O)c1cccc(O)c1O)C2
0.520631018455888,152.237,2.401700000000001,0,1,4.120342484645578,0,1,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
0.3577057564294914,450.55700000000013,2.7860999999999994,3,5,3.3432484273318854,0,1,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)N=C(O)O)cc1
0.2683262326786311,444.4480000000002,0.3388700000000001,8,8,3.7472361158280014,1,0,N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C2
0.40591357219960755,448.58500000000015,3.2905000000000015,2,5,3.3182145811780384,0,1,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)N=C(C)O)cc1
0.2510515214275755,445.43600000000015,-0.03933000000000053,9,9,3.847732745041485,1,0,N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2
0.5706112138437031,392.52100000000013,3.609300000000002,2,4,2.171951192607251,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCC(=O)O)cccc12
0.6200446880292537,378.4940000000001,3.2192000000000016,2,4,2.151033335617507,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCC(=O)O)cccc12
0.24425387478800278,448.45600000000013,4.234900000000004,4,4,3.713832059868979,0,1,CC(C)C[C@H](N=C(O)OCc1ccccc1)C(O)=N[C@@H](Cc1ccccc1)P(=O)(O)O
0.6136764860322413,338.4510000000001,4.638600000000004,0,4,2.3633633240887306,0,1,CCN(CC)c1ccc2c(=O)c3ccc(N(CC)CC)cc3oc2c1
0.6313951815723726,406.5480000000001,2.2728,2,5,2.834187823425351,0,1,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@@H](N)Cc2ccccc2)cc1
0.4030389695145608,392.41200000000015,-0.20096000000000036,6,10,4.256694917270611,1,0,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)c1c(O)nc(O)nc1N2C
0.3699235875331047,378.3850000000001,-0.22526000000000035,7,10,4.289367720115094,1,0,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)c1c(O)nc(O)nc1N2
0.4997598273813771,376.3690000000001,0.5320399999999994,5,9,3.6598819305445236,0,1,Cc1cc2c(cc1C)N(CC(=O)O)c1c(O)nc(O)nc1N2C[C@H](O)CO
0.3809287603719681,400.4750000000001,3.3050000000000015,4,4,3.465743581902297,0,1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)c1cccc(O)c1)C(=O)O
0.8209929374998218,252.29499999999996,1.5474999999999999,1,4,2.322513070134871,0,1,CN(C)c1cccc2c(S(=O)(=O)O)ccnc12
0.4149346326705476,336.413,1.6474,3,5,4.195275585142221,0,1,CC1(C)S[C@H]([C@@H](C=O)N=C(O)Cc2ccccc2)N[C@H]1C(=O)O
0.4310429139137082,322.386,1.453,3,5,4.149466422102397,0,1,CC1(C)S[C@H]([C@@H](C=O)N=C(O)c2ccccc2)N[C@H]1C(=O)O
0.1725024941029885,407.5360000000001,3.8704000000000027,3,5,2.566761982532485,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCC(O)=NO)cccc12
0.5232776758043474,407.5360000000002,3.394400000000002,2,5,2.4016039943668055,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCC(=O)O)ccnc12
0.15806968344106442,422.55100000000016,3.6555000000000017,3,6,2.7757743232306265,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCC(O)=NO)ccnc12
0.3352535063355999,428.4850000000002,3.8899000000000017,4,5,3.5246050473466166,0,1,CC(C)C[C@H](N=C(O)OCc1ccccc1)C(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)O
0.4218375519823913,396.5310000000001,3.7894000000000023,3,4,3.4884208468595617,0,1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)c1cccc(O)c1)C1CC1
0.30855354668867113,393.4650000000001,2.6514000000000006,2,6,3.0122627125910597,0,1,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(O)=NO)C(C)C)cc1
0.4095307494288942,379.438,1.9527699999999995,4,5,2.941981351591812,0,1,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CCC(=N)O)C(=O)O)cccc12
0.3092474997909226,391.4490000000001,2.4054,2,6,3.094844417372765,0,1,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(O)=NO)C2CC2)cc1
0.1651890155775763,335.229,-1.4140300000000003,6,6,4.367751446632456,1,0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1
0.31294927558718094,390.37600000000003,3.2771000000000026,4,3,3.659035391449863,0,1,CC(O)=N[C@@H](Cc1ccccc1)C(O)=N[C@@H](Cc1ccccc1)P(=O)(O)O
0.50009388544803,354.40600000000006,3.2265000000000015,3,3,3.3208037030586413,0,1,CC(O)=N[C@@H](Cc1ccccc1)C(O)=N[C@@H](Cc1ccccc1)C(=O)O
0.2532948491927593,349.41200000000003,1.9622,3,5,4.161105379395169,0,1,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=NO
0.43010746449729886,350.3960000000001,1.4067,3,5,3.8851946854737065,0,1,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
0.32193180728814325,322.3610000000001,2.525900000000001,3,5,3.449918241047212,0,1,O=[N+]([O-])c1ccc([C@@H](O)[C@@H](CO)N=C(O)C2CCCCC2)cc1
0.6132125382240363,381.41,0.8970999999999999,3,6,2.8741055274159866,0,1,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CCC(=O)O)C(=O)O)ccnc12
0.4571040196039721,264.28499999999997,-1.2574300000000005,5,6,4.780291950385005,0,1,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](O)[C@@H](O)C1)C=C2
0.2968647226937854,443.4600000000002,0.8595699999999994,7,7,3.685416928273983,1,0,N=c1nc(O)c2c([nH]1)NC[C@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C2
0.5657638416586149,430.4760000000001,3.1614000000000013,3,5,3.8998784725807543,0,1,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)N=CC2
0.45265794762348377,352.41200000000003,1.5331000000000001,4,5,4.038603679556546,0,1,CC1(C)S[C@@H]([C@H](N=C(O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O
0.5604571183408389,431.4640000000001,3.500300000000002,3,6,3.951457839096591,0,1,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)N=NC2
0.5196317897832454,407.4670000000001,2.0567199999999994,3,6,4.082788711476406,0,1,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C)O)c(F)c1
0.49850958301205595,431.55800000000016,2.9438200000000014,3,6,4.049993870636945,0,1,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](O)C(C)(C)C)cc1
0.505859446408587,423.92200000000014,2.5710200000000007,3,6,4.068115384803079,0,1,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C)O)c(Cl)c1
0.5841707382272711,419.52200000000016,3.7220200000000023,2,5,3.9010119752810697,0,1,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)C)c(F)c1
0.44232412345232486,405.4760000000001,1.6232199999999997,4,7,4.13097332686102,0,1,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C)O)c(O)c1
0.3775460536914114,339.2370000000001,-1.3933000000000002,5,7,4.273858095915377,0,1,O=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)CCC1
0.5694445171587221,393.5090000000001,3.0043000000000015,2,5,2.3880435002995597,0,1,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCC(=O)O)ccnc12
0.4149346326705476,336.413,1.6474,3,5,4.195275585142221,0,1,CC1(C)S[C@@H]([C@@H](C=O)N=C(O)Cc2ccccc2)N[C@H]1C(=O)O
0.3932176184417746,434.5580000000001,2.5866000000000007,3,5,3.5127618113181356,0,1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)c1cccc(O)c1)S(C)(=O)=O
0.2849955886539812,457.55200000000013,3.9147000000000025,4,6,3.795531189293862,0,1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)c1ccc2nc(O)sc2c1)C(=O)O
0.7276446556473659,367.47100000000006,1.5994999999999993,1,6,2.8017563137849635,0,1,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)Cn2ccnc2)cc1
0.5888437890285033,326.2890000000001,1.7182199999999996,4,5,4.206784060442986,0,1,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H]3C[C@@H]3C2)c1O
0.5932565836260241,248.326,2.752300000000001,2,3,3.3947040353728113,0,1,CC(C)(C)OC(O)=N[C@H]1CNc2ccccc2C1
0.6183073243630307,385.41600000000017,3.408900000000002,2,6,3.3726696565410634,0,1,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1[C@@H](N=C(C)O)CC2
0.609252339007155,399.4430000000002,3.7119000000000018,1,6,3.303077223209815,0,1,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N=C(C)O)CC2
0.8206457187219747,318.3980000000001,2.4435000000000002,0,4,1.9823496599162844,0,1,COc1ccc(S(=O)(=O)N(Cc2cccnc2)C2CC2)cc1
0.4945287177998878,388.40100000000007,2.428,2,5,2.4815438079918675,0,1,COc1ccc2c(c1)cc(C(O)=NS(=O)(=O)c1ccccc1)n2CC(=O)O
0.6011244674657212,352.36800000000017,1.5313,2,5,2.9404055850551067,0,1,COc1ccc2c(c1)cc(C(O)=NS(=O)(=O)C1CC1)n2CC(=O)O
0.5308375263245627,392.86400000000003,3.615800000000002,1,4,2.479975643309814,0,1,COc1ccc2c(c1)cc(C(O)=NS(C)(=O)=O)n2Cc1ccc(Cl)cc1
0.6475679644418818,266.753,4.379820000000002,1,3,2.5610502152284447,0,1,CC(O)=Nc1nc(C)c(-c2ccc(Cl)cc2)s1
0.7795679829332178,244.294,2.665840000000001,0,4,1.7793037336842232,0,1,CCOC(=O)c1c(C)nn(-c2ccccc2)c1C
